title,money,description,url,images
3 Piece - Digital Printed Suit - 42401498,"Rs. 8,200.00 Rs. 5,330.00","Look gorgeous effortlessly by wearing this digital printed three-piece from the latest unstitched summer collection.
Product Detail:
Embroidered Style Patterns Shirt with Dupatta and Trousers
SHIRT
Digital Printed Brochia Jacquard Shirt: 3 Meter
Fabric: Jacquard
Color: Skin
DUPATTA
Digital Printed Brochia Jacquard Dupatta: 2.5 Meter
Fabric: Jacquard
Color: Skin
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: ﻿Skin
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401498,"image_1_44_1.jpg, image_1_44_2.jpg, image_1_44_3.jpg"
3 Piece - Printed Loose Fabric - 42403155 - Dupatta / 2.5 / 2.5,Rs. 830.00 Rs. 540.00,"Embrace the allure of timeless elegance with this printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Abstract Line Motifs With Vector Florals Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color:Black & Red
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric: Voile
Color: Black & Red
TROUSERS
Trousers: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403155,"image_1_45_1.jpg, image_1_45_2.jpg, image_1_45_3.jpg"
2 Piece - Embroidered Suit - PS24-114 - S,"Rs. 9,230.00 Rs. 5,538.00","Indulge in a world of sheer enchantment with this embroidered two-piece suit from the latest pret summer collection.
Product Detail
Embroidered Shirt With Dupatta
Shirt
Round Neckline With Slit & Tassels Detail, Embroidered Sleeves & Hem, Embroidered Shirt
Fabric: Cambric
Color: Pink
Dupatta
Fabric: Poly Stripe
Color: Pink
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/ps24-114,"image_1_46_1.jpg, image_1_46_2.jpg, image_1_46_3.jpg"
2 Piece - Jacquard Embroidered Suit - 42402156,"Rs. 6,990.00 Rs. 5,592.00","For an elegant appearance this jacquard embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Kashmiri Pattern Style Shirt with Dupatta
SHIRT
Jacquard Shirt: 3 Meter
Embroidered Motifs + Border
Fabric: Jacquard
Color: Brown
DUPATTA
Jacquard Dupatta: 2.5 Meter
Fabric: Jacquard
Color: Brown
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402156,"image_1_47_1.jpg, image_1_47_2.jpg, image_1_47_3.jpg"
1 Piece - Digital Printed Loose Fabric - 42403057 - Shirt / 3 / 3,Rs. 670.00 Rs. 436.00,"Dive into the pool of style with our exclusive digital printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Embroidery Style Floral Printed Style Shirt
SHIRT
Shirt: 3 Meter (RS 1090/-Mtr)
Fabric: Fancy Strip
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403057,"image_1_48_1.jpg, image_1_48_2.jpg, image_1_48_3.jpg"
3 Piece - Printed Embroidered Suit - 42401641,"Rs. 9,740.00 Rs. 6,331.00","Adorn grace with this printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Sticker Style Floral Patterns Prints Style Shirt with Dupatta and Trousers
SHIRT
Solid Cambric Shirt: 3 Meter
Embroidered Front + Border
Fabric: Cambric
Color: Grey
DUPATTA
Digital Printed Brochia Dupatta: 2.5 Meter
Fabric: Brochia
Color: Grey
TROUSERS
Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Grey
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401641,"image_1_49_1.jpg, image_1_49_2.jpg, image_1_49_3.jpg"
2 Piece - Dyed Embroidered Suit - 42402143,"Rs. 4,290.00 Rs. 3,432.00","Look radiant with this dyed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Satin Embroidered Style Shirt with Trousers
SHIRT
Solid Cambric Shirt: 3 Meter
Embroidered Front + Sleeves + Border
Fabric: Cambric
Color: Off White
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Off White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402143,"image_1_50_1.jpg, image_1_50_2.jpg, image_1_50_3.jpg"
2 Piece - Embroidered Suit - PS24-28 - XS / S,"Rs. 5,840.00 Rs. 3,504.00","Show off your beauty in relaxed style with this embroidered two-piece suit from the latest pret summer collection.
Product Detail
Embroidered Shirt With Trousers
Shirt
V Neckline with Wider Band, Lace and Top Stitch Detail on Sleeves, Embroidered Front
Fabric: Cambric
Color: Light Green
Trousers
Loose Straight Trousers
Fabric: Cambric
Color: Light Green
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-28,"image_1_51_1.jpg, image_1_51_2.jpg, image_1_51_3.jpg"
3 Piece - Embroidered Suit - 42401447,"Rs. 8,200.00 Rs. 5,330.00","For a stunningly spectacular look, try this digital printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Geometric Style Shirt with Dupatta and Trousers
SHIRT
Dyed Super Fine Grid Lawn Shirt: 3 Meter
Embroidered Neckline + Motifs + Border
Fabric: Grid Lawn
Color: Skin & Red
DUPATTA
Digital Printed Grid Lawn Dupatta: 2.5 Meter
Fabric: Grid Lawn
Color: Skin & Red
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Skin
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401447,"image_1_52_1.jpg, image_1_52_2.jpg, image_1_52_3.jpg"
Printed Shirt - AS24-41 - XS,"Rs. 4,010.00 Rs. 2,406.00","Look and feel your best by wearing this printed shirt from the latest pret summer collection.
Product Detail
Printed Shirt
Shirt
Collar Neckline With Slit
Fabric: Silk
Color: Black
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/as24-41,"image_1_53_1.jpg, image_1_53_2.jpg, image_1_53_3.jpg"
2 Piece - Printed Embroidered Suit - 42401627,"Rs. 5,130.00 Rs. 3,334.50","Elevate your look with this printed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Ethnic With Color Blockings Prints Style Shirt with Dupatta
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Motifs
Fabric: Lawn
Color: White
DUPATTA
Digital Printed Crinkle Chiffon Dupatta: 2.5 Meter
Fabric: Crinkle Chiffon
Color: Pink
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401627,"image_1_54_1.jpg, image_1_54_2.jpg, image_1_54_3.jpg"
1 Piece - Digital Printed Loose Fabric - 42313099 - Shirt / 3 / 3,Rs. 830.00 Rs. 540.00,"Create a mesmerising look by wearing this digital printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Printed Style Shirt
SHIRT
Shirt: 3 Meter (RS 800/-Mtr)
Fabric: Jacquard
Color: Teal
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42313099,"image_1_55_1.jpg, image_1_55_2.jpg, image_1_55_3.jpg"
2 Piece - Embroidered Suit - 42402174,"Rs. 7,490.00 Rs. 5,992.00","Exude grace with this embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Ethnic Printed Style Shirt with Dupatta and Trousers
SHIRT
Solid Satin Shirt: 3 Meter
Embroidered Front + Border
Fabric: Satin
Color: Black & Light Gold
DUPATTA
Printed Khadi Silk Dupatta: 2.23 Meter
Fabric: Khadi Silk
Color: Black & Light Gold
TROUSERS
Solid Satin Trousers: 2.5 Meter
Fabric: Satin
Color: ight Gold
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402174,"image_1_56_1.jpg, image_1_56_2.jpg, image_1_56_3.jpg"
Printed Shirt - PS24-338 - XS,"Rs. 3,590.00 Rs. 2,154.00","Elevate your daily style with this printed shirt from the latest pret summer collection.
Product Detail
Printed Shirt
Shirt
Round Neckline With Slit Piping & Adda Detailing, Lace Detail At Sleeves, Flared Shirt
Fabric: Lawn
Color: Purple
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/ps24-338,"image_1_57_1.jpg, image_1_57_2.jpg, image_1_57_3.jpg"
3 Piece - Digital Printed Embroidered Suit - 42401973,"Rs. 9,740.00 Rs. 6,331.00","Get the ultimate glamorous look with this digital printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Floral With Laces Style Shirt with Dupatta and Trousers
SHIRT
Digital Printed Chicken Kari Shirt: 3 Meter
Fabric: Chicken Kari
Color: White
DUPATTA
Digital Printed Voile Dupatta: 2.5 Meter
Fabric: Voile
Color: Light Mint
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401973,"image_1_58_1.jpg, image_1_58_2.jpg, image_1_58_3.jpg"
1 Piece - Gold Printed Loose Fabric - 42403236 - Dupatta / 2.5 / 2.5,Rs. 830.00 Rs. 540.00,"Adorn grace with this gold printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Floral Jaal Printed Style Dupatta
DUPATTA
Dupatta: 2.5 Meter (RS 800/-Mtr)
Fabric: Voile
Color: Red

Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403236,"image_1_59_1.jpg, image_1_59_2.jpg, image_1_59_3.jpg"
3 Piece - Printed Loose Fabric - 42403011 - Shirt / 3 / 3,Rs. 670.00 Rs. 436.00,"Elevate your style with our printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Vintage Pictoral Theme Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: ﻿Mint Green
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric:
Color: Mint Green
TROUSERS
Trousers: 2.5 Meter (RS 690/-Mtr)
Fabric: Cambric
Color: Mint Green
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403011,"image_1_60_1.jpg, image_1_60_2.jpg, image_1_60_3.jpg"
1 Piece - Digital Printed Loose Fabric - 42403068 - Shirt / 3 / 3,Rs. 830.00 Rs. 540.00,"An effortless daily summer look with this digital printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Rustic Floral Patterns Printed Style Shirt
SHIRT
Shirt: 3 Meter (RS 1090/-Mtr)
Fabric: Lurix Stripe
Color: Black

Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403068,"image_1_61_1.jpg, image_1_61_2.jpg, image_1_61_3.jpg"
Embroidered Shirt - PE24-146 - XS,"Rs. 6,660.00 Rs. 3,996.00","Refresh your wardrobe with this embroidered shirt from the latest pret summer collection.
Product Detail
Embroidered Shirt
Shirt
Round Neckline With Slit, Embroidered Neckline & Sleeves, Straight Shirt
Fabric: Jacquard
Color: Pistachio
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/pe24-146,"image_1_62_1.jpg, image_1_62_2.jpg, image_1_62_3.jpg"
3 Piece - Printed Suit - 42401216,"Rs. 7,690.00 Rs. 4,998.50","Strut in style with this printed three-piece from the latest unstitched summer collection.
Product Detail:
Ancient Chinese Patterns Printed Style Shirt with Dupatta and Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Fabric: Lawn
Color: Yellow
DUPATTA
Yarn Dyed Dupatta: 2.5 Meter
Fabric: Yarn Dyed
Color: Yellow
TROUSERS
Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: ﻿Yellow
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401216,"image_1_63_1.jpg, image_1_63_2.jpg, image_1_63_3.jpg"
Basic Shirt - PE24-119 - S,"Rs. 4,100.00 Rs. 2,460.00","Ease your confusion for styling by wearing this basic shirt from the latest pret summer collection. 
Product Detail
Basic Shirt
Shirt
Band Neckline With Adda Work Detail On Placket, Gathers Detail At Side Panels, Front Open Flared Shirt
Fabric: Cambric
Color: Magenta
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-119,"image_1_64_1.jpg, image_1_64_2.jpg, image_1_64_3.jpg"
3 Piece - Printed Loose Fabric - 42403007 - Shirt / 3 / 3,Rs. 670.00 Rs. 436.00,"Make your day magnificent by wearing this printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Mughal Line Patterns With Stripes Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: ﻿Multi
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric: Voile
Color: Multi
TROUSERS
Trousers: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Off White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403007,"image_1_65_1.jpg, image_1_65_2.jpg, image_1_65_3.jpg"
1 Piece - Printed Loose Fabric - 42403184 - Shirt / 3 / 3,Rs. 830.00 Rs. 540.00,"Enliven your look with this printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Traditional Printed Style Shirt
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: Black

Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403184,"image_1_66_1.jpg, image_1_66_2.jpg, image_1_66_3.jpg"
Embroidered Shirt - PE24-24 - XS,"Rs. 4,100.00 Rs. 2,460.00","Stay updated with the trends by wearing this embroidered shirt from the latest pret summer collection. 
Product Detail
Embroidered Shirt
Shirt
Band Pleated Neckline With Adda Work Detail On Placket, Epaulet Sleeves, Pockets At Both Sides
Fabric: Cambric
Color: Beige
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-24,"image_1_67_1.jpg, image_1_67_2.jpg, image_1_67_3.jpg"
2 Piece - Embroidered Suit - PE24-112 - XS,"Rs. 9,230.00 Rs. 5,538.00","Make a stylish addition to your collection with this embroidered two-piece suit from the latest pret summer collection. 
Product Detail
Embroidered Shirt With Dupatta
Shirt
Round Neckline With Piping & Slit, Embroidered Neckline
Fabric: Texture
Color: Peach
Dupatta
Fabric: Jacquard
Color: Peach
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/pe24-112,"image_1_68_1.jpg, image_1_68_2.jpg, image_1_68_3.jpg"
1 Piece - Digital Printed Loose Fabric - 42403395 - Shirt / 3 / 3,Rs. 830.00 Rs. 540.00,"Unleash your creativity and fashion a unique style with this digital printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Tie & Dye Textures Printed Style Shirt 
SHIRT
Shirt: 3 Meter (RS 830/-Mtr)
Fabric: Cotton Green Naps
Color: Maroon

Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403395,"image_1_69_1.jpg, image_1_69_2.jpg, image_1_69_3.jpg"
3 Piece - Embroidered Suit - 42402000,"Rs. 9,740.00 Rs. 6,331.00","Effortlessly captivate with your magnetic charm in this attractive embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Floral Style Shirt with Dupatta and Trousers
SHIRT
Solid Swiss Lawn Shirt: 3 Meter
Embroidered Front + Sleeves + 4 Motifs
Fabric: Swiss Lawn
Color: Powder Peach
DUPATTA
Embroidered Swiss Voile Dupatta: 2.5 Meter
Fabric: Swiss Voile
Color: Powder Peach
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Powder Peach
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402000,"image_1_70_1.jpg, image_1_70_2.jpg, image_1_70_3.jpg"
Embroidered Dress - FE24-11 - XS,"Rs. 17,450.00 Rs. 10,470.00","Look glamorous by wearing this embroidered dress from the latest pret summer collection.
Product Detail
Embroidered Dress
Dress
Round Neckline With Side Panels Detail, Embroidered Neckline, Sleeves & Side Panels At Hem
Fabric: Polyester & Lakhani Chiffon
Color: Gold
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/fe24-11,"image_1_71_1.jpg, image_1_71_2.jpg, image_1_71_3.jpg"
3 Piece - Embroidered Suit - 42402056,"Rs. 8,690.00 Rs. 5,648.50","Look glamorous by wearing this embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Paisleys Style Shirt with Dupatta and Trousers
SHIRT
Solid Slub Cambric Shirt: 3 Meter
Embroidered Front + Border
Fabric: Cambric
Color: Beige
DUPATTA
Digital Printed Slub Dupatta: 2.5 Meter
Fabric: Slub
Color: Multi
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Beige
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402056,"image_1_72_1.jpg, image_1_72_2.jpg, image_1_72_3.jpg"
Embroidered Shirt - PS24-23 - XS,"Rs. 6,460.00 Rs. 3,876.00","Complete your look for the special occasion by wearing this embroidered shirt from the latest pret summer collection. 
Product Detail
Embroidered Shirt
Shirt
Round Neckline with V Slit, Embroidered Neckline, Sleeves & Both Side Pockets
Fabric: Jacquard
Color: Rust
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/ps24-23,"image_1_73_1.jpg, image_1_73_2.jpg, image_1_73_3.jpg"
3 Piece - Embroidered Suit - 42401999,"Rs. 9,740.00 Rs. 6,331.00","Radiate with striking attractiveness by adorning yourself with this elegant embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Floral Style Shirt with Dupatta and Trousers
SHIRT
Solid Lawn Shirt: 3 Meter
Embroidered Front + Motifs
Fabric: Lawn
Color: Carrot
DUPATTA
Embroidered Swiss Voile Dupatta: 2.5 Meter
Fabric: Swiss Voile
Color: Carrot
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Carrot
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401999,"image_1_74_1.jpg, image_1_74_2.jpg, image_1_74_3.jpg"
3 Piece - Printed Embroidered Suit - 42402067,"Rs. 8,690.00 Rs. 5,648.50","Make your day magnificent by wearing this printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Embroidery Motifs Style Shirt with Dupatta and Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Neckline + Motifs + Border
Fabric: Lawn
Color: Maroon
DUPATTA
Digital Printed Fancy Jacquard Dupatta: 2.5 Meter
Fabric: Jacquard
Color: Maroon
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Maroon
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402067,"image_1_75_1.jpg, image_1_75_2.jpg, image_1_75_3.jpg"
2 Piece - Digital Printed Embroidered Suit - 42401099,"Rs. 4,610.00 Rs. 2,996.50","Unleash elegance in every thread, featuring digital printed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Abstract Watercolor Art Prints Style Shirt with Trousers
SHIRT
Digital Printed Super Fine Lawn Shirt: 3 Meter
2 Embroidered Motifs
Fabric: Lawn
Color: Blue
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: ﻿Blue
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401099,"image_1_76_1.jpg, image_1_76_2.jpg, image_1_76_3.jpg"
3 Piece - Printed Loose Fabric - 42403031 - Shirt / 3 / 3,Rs. 670.00 Rs. 436.00,"Look radiant with this printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Mughal Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: Pashmina
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric: Voile
Color: Pashmina
TROUSERS
Trousers: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Pashmina
Note:
Product color may slightly vary due to photographic lighting sources or your device settings",https://nishatlinen.com/collections/women/products/42403031,"image_1_77_1.jpg, image_1_77_2.jpg, image_1_77_3.jpg"
2 Piece - Printed Suit - 42402148,"Rs. 3,290.00 Rs. 2,632.00","Brighten up your wardrobe with this printed two-piece from the latest unstitched summer collection.
Product Detail:
Banarsi Printed Style Shirt with Trousers
SHIRT
Digital Printed Cambric Shirt: 3 Meter
Fabric: Cambric
Color: Green
TROUSERS
Digital Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Pink
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402148,"image_1_78_1.jpg, image_1_78_2.jpg, image_1_78_3.jpg"
3 Piece - Gold Paste Printed Embroidered Suit - 42401891,"Rs. 8,720.00 Rs. 5,668.00","Make an inspiring statement with our gold paste printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Embellished Patterns Style Shirt with Dupatta and Trousers
SHIRT
Gold Paste Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Motifs + Border
Fabric: Lawn
Color: Maroon
DUPATTA
Gold Paste Printed Lawn Dupatta: 2.5 Meter
Fabric: Lawn
Color: Maroon
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: ﻿Maroon
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401891,"image_1_79_1.jpg, image_1_79_2.jpg, image_1_79_3.jpg"
Embroidered Shirt - PS24-89 - XS,"Rs. 3,790.00 Rs. 2,274.00","Complete your summer collection range by adding this embroidered shirt from the latest pret summer collection.
Product Detail
Embroidered Shirt
Shirt
Round Band Neckline, One Sided Embroidered Panel, Top Stitching Detail On Sleeves Hem, Front Open Shirt
Fabric: Cambric
Color: Plum
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/ps24-89,"image_1_80_1.jpg, image_1_80_2.jpg, image_1_80_3.jpg"
2 Piece - Printed Embroidered Suit - 42401715,"Rs. 5,640.00 Rs. 3,666.00","Dress up like a queen with this printed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Baroque Prints Style Shirt with Dupatta
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Motifs
Fabric: Lawn
Color: Magenta
DUPATTA
Digital Printed Zari Chiffon Dupatta: 2.5 Meter
Fabric: Chiffon
Color: Magenta
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401715,"image_1_81_1.jpg, image_1_81_2.jpg, image_1_81_3.jpg"
3 Piece - Printed Loose Fabric - 42403249 - Shirt / 3 / 3,Rs. 455.00 - Rs. 527.00,"Enchant hearts and captivate souls with this mesmerizing printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Floral Silhouettes Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 750/-Mtr)
Fabric: Lawn
Color: Black
DUPATTA
Dupatta: 2.5 Meter (RS 780/-Mtr)
Fabric: Voile
Color: Black
TROUSERS
Trousers: 2.5 Meter (RS 680/-Mtr)
Fabric: Cambric
Color: ﻿Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403249,"image_1_82_1.jpg, image_1_82_2.jpg, image_1_82_3.jpg"
Printed Kaftan - FS24-53 - XS,"Rs. 4,620.00 Rs. 2,772.00","Look mesmerizing with this printed kaftan from the latest pret summer collection.
Product Detail
Printed Kaftan
Kaftan
V Neckline With Front Gathers, Tassels Detail On Sides
Fabric: Lawn
Color: Red
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/fs24-53,"image_1_83_1.jpg, image_1_83_2.jpg, image_1_83_3.jpg"
1 Piece - Digital Printed Loose Fabric - 42403211 - Shirt / 3 / 3,Rs. 830.00 Rs. 540.00,"Unleash your inner enchantress with our digital printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Watercolor Flowers Printed Style Shirt 
SHIRT
Shirt: 3 Meter (RS 830/-Mtr)
Fabric: Dobby Check
Color: Pink

Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403211,"image_1_84_1.jpg, image_1_84_2.jpg, image_1_84_3.jpg"
Embroidered Tunic - PS24-90 - XS,"Rs. 4,000.00 Rs. 2,400.00","Keep yourself comfy with this gorgeous embroidered tunic from the latest pret summer collection.

Product Detail
Embroidered Tunic
Tunic
Band Neckline With Pearl & Loop Detail, Gathered Elastic Sleeves, Front Embroidered Tunic
Fabric: Cambric
Color: White
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/ps24-90,"image_1_85_1.jpg, image_1_85_2.jpg, image_1_85_3.jpg"
Embroidered Shirt - PE24-23 - XS,"Rs. 3,590.00 Rs. 2,154.00","Get special attention by wearing this embroidered shirt from the latest pret summer collection. 
Product Detail
Embroidered Shirt
Shirt
Band Neckline With Tie-Up Dorri & Tassels Detail, Top Stitches Detail on Band, Embellished Sleeves & Back Yoke
Fabric: Cambric
Color: Yellow
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-23,"image_1_86_1.jpg, image_1_86_2.jpg, image_1_86_3.jpg"
